Priority,Long name,units,description,comment,Variable Name,CF Standard Name,cell_methods,positive,type,dimensions,CMOR Name,modeling_realm,frequency,cell_measures,prov,provNote,rowIndex,uid,vid,stid,structure title,MIPs (requesting),MIPs (by experiment),ECMWF,AWI,CNRM,CMCC,ECEarth (KNMI),ECEarth (SHMI),ECEarth (BSC),ECEarth (CNR),MPI,METOFFICE,MO_key,STASH,
2,Tendency of Mass Fraction of Stratiform Cloud Ice In Air,s-1,unset,,tnscli,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air,time: mean,,real,longitude latitude alevel time,tnscli,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba0224-e5dd-11e5-8482-ac72891c3257,655e3d1a62203b874e6958dc556480d2,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnscli,m01s30i184,
2,Tendency of Mass Fraction of Stratiform Cloud Ice In Air Due To Cloud Microphysics,s-1,unset,,tnsclicm,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_cloud_microphysics,time: mean,,real,longitude latitude alevel time,tnsclicm,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba134a-e5dd-11e5-8482-ac72891c3257,fd0e808ed4783aa4c9c3819b2c713d83,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclicm,m01s04i274,
2,Tendency of Mass Fraction of Stratiform Cloud Ice In Air Due To Boundary Layer Mixing,s-1,unset,,tnsclibl,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_boundary_layer_mixing,time: mean,,real,longitude latitude alevel time,tnsclibl,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba0ee0-e5dd-11e5-8482-ac72891c3257,a53b47630b09ccf65bfc8d4d811beb27,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclibl,m01s03i184,
2,Tendency of Mass Fraction of Stratiform Cloud Ice In Air Due To Bergeron Findeisen Process from Cloud Liquid,s-1,unset,,tnsclibfpcl,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_bergeron_findeisen_process_from_cloud_liquid,time: mean,,real,longitude latitude alevel time,tnsclibfpcl,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba0c92-e5dd-11e5-8482-ac72891c3257,d4c6f6d17e143eaa168fd4373512801b,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclibfpcl,"m01s04i244,m01s04i246",
2,Tendency of Mass Fraction of Stratiform Cloud Ice Due Convective Detrainment,s-1,unset,,tnsclicd,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_convective_detrainment,time: mean,,real,longitude latitude alevel time,tnsclicd,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba111a-e5dd-11e5-8482-ac72891c3257,09a2c8a1cebcfc151d04f5a46bce5a32,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclicd,,
2,Tendency of Mass Fraction of Stratiform Cloud Ice due to Homogeneous Nucleation,s-1,unset,,tnsclihon,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_homogeneous_nucleation,time: mean,,real,longitude latitude alevel time,tnsclihon,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba1eb2-e5dd-11e5-8482-ac72891c3257,7fa84dfdc54953b6ae27d6b9740394b8,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclihon,m01s04i240,
2,Tendency of Mass Fraction of Stratiform Cloud Ice due to Heterogeneous Nucleation From Cloud Liquid,s-1,unset,,tnsclihencl,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_heterogeneous_nucleation_from_cloud_liquid_water,time: mean,,real,longitude latitude alevel time,tnsclihencl,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba1a16-e5dd-11e5-8482-ac72891c3257,211df6fc1cbcc12627f4784162b98afb,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclihencl,m01s04i242,
2,Tendency of Mass Fraction of Stratiform Cloud Ice due to Heterogeneous Nucleation From Water Vapor,s-1,unset,,tnsclihenv,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_heterogeneous_nucleation_from_water_vapor,time: mean,,real,longitude latitude alevel time,tnsclihenv,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba1c78-e5dd-11e5-8482-ac72891c3257,2038296030c60951cddc21bef1ba4aaa,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclihenv,"m01s04i241,m01s04i242",
2,Tendency of Mass Fraction of Stratiform Cloud Ice due to Riming From Cloud Liquid,s-1,unset,,tnscliricl,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_riming_from_cloud_liquid_water,time: mean,,real,longitude latitude alevel time,tnscliricl,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba27ae-e5dd-11e5-8482-ac72891c3257,08ef676d56e9de2ebc3a2ddc228e638b,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnscliricl,m01s04i247,
2,Tendency of Mass Fraction of Stratiform Cloud Ice due to Riming From Rain,s-1,unset,,tnsclirir,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_riming_from_rain,time: mean,,real,longitude latitude alevel time,tnsclirir,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba29d4-e5dd-11e5-8482-ac72891c3257,bd618e2e2afd8779cc9ea712ab4fbd7a,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclirir,"m01s04i249,m01s04i250",
